Brand,Product Name,Price,Rating,Reviews,Image URL,Product Link
French Accent,Men Leather Backpack with Adjustable Strap,"₹3,149",3.3,28,,https://www.ajio.com/french-accent-men-leather-backpack-with-adjustable-strap-/p/466495355_black?
Wildcraft,Unisex Backpack with Adjustable Straps,"₹2,299",3.8,5,,https://www.ajio.com/wildcraft-unisex-backpack-with-adjustable-straps/p/4929137680_multi?
The Souled Store,Naruto Akatsuki Rogue Shinobi|Naruto Shippuden - Men Graphic Print Backpack with Adjustable Straps,"₹2,012",3,2,,https://www.ajio.com/the-souled-store-naruto-akatsuki-rogue-shinobi-naruto-shippuden--men-graphic-print-backpack-with-adjustable-straps/p/703061391_black?
FUR JADEN,Men Typographic Print Rucksack with Adjustable Straps,₹949,3.6,8,,https://www.ajio.com/fur-jaden-men-typographic-print-rucksack-with-adjustable-straps/p/702597715_grey?
Decathlon,Solognac - Unisex Tactical Carrying Comfort Travel Backpack 20L,"₹1,499",,,,https://www.ajio.com/decathlon-solognac--unisex-tactical-carrying-comfort-travel-backpack-20l/p/702221691_khaki?
Wildcraft,Unisex Backpack with Adjustable Straps,"₹1,699",,,,https://www.ajio.com/wildcraft-unisex-backpack-with-adjustable-straps/p/4929137220_multi?
Skybags,EON 1 Backpack with Side Mesh Pockets,₹999,,,,https://www.ajio.com/skybags-eon-1-backpack-with-side-mesh-pockets/p/4914549730_multi?
Decathlon,Quechua - Unisex Arpenaz 100 Abrasion Resistant Hiking Backpacks 20L,"₹1,399",4.6,7,,https://www.ajio.com/decathlon-quechua--unisex-arpenaz-100-abrasion-resistant-hiking-backpacks-20l/p/703114770_beige?
Brown Bear,Men Leather Back Pack,"₹12,510",,,,https://www.ajio.com/brown-bear-men-leather-back-pack/p/701139150_brown?
Deuter,Men Back Pack with Adjustable Straps,"₹14,999",,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20241216/Gt7e/675ff069c148fa1b303e2d6d/deuter_green_men_back_pack_with_adjustable_straps.jpg,https://www.ajio.com/deuter-men-back-pack-with-adjustable-straps/p/700932678_green?
Deuter,Men Rucksacks Backpack,"₹19,999",,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20240913/fLkQ/66e393f61d763220fae41836/deuter_grey_men_rucksacks_backpack.jpg,https://www.ajio.com/deuter-men-rucksacks-backpack/p/700415987_grey?
The Souled Store,Superman Krypton Origin|DC Comics™ - Men Water-Resistant Travel Backpack,"₹3,599",3.7,3,,https://www.ajio.com/the-souled-store-superman-krypton-origin-dc-comics--men-water-resistant-travel-backpack/p/703060910_blue?
Art N Vintage,Men Graphic Print Genuine Leather Backpack,"₹11,249",,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20231010/GHhi/652480b6ddf77915192e944f/art_n_vintage_black_men_graphic_print_genuine_leather_backpack.jpg,https://www.ajio.com/art-n-vintage-men-graphic-print-genuine-leather-backpack/p/466689261_black?
Wildcraft,Men Laptop Back Pack,"₹1,391",3.8,13,https://assets-jiocdn.ajio.com/medias/sys_master/root/20250311/wQOu/67cf680c2960820c49e181c0/wildcraft_red_men_laptop_back_pack.jpg,https://www.ajio.com/wildcraft-men-laptop-back-pack/p/701324781_red?
NIKE,Logo Print Everyday Backpack,"₹6,995",,,,https://www.ajio.com/nike-logo-print-everyday-backpack/p/469813281_black?
TOMMY HILFIGER,Logo Print Everyday Back Pack,"₹1,624",,,,https://www.ajio.com/tommy-hilfiger-logo-print-everyday-back-pack/p/702171983_black?
Wildcraft,Unisex Laptop Back Pack,"₹2,832",4,4,,https://www.ajio.com/wildcraft-unisex-laptop-back-pack/p/701336357_black?
Decathlon,Unisex KB 500 Content Protection Cricket Kit Bag 75L,"₹2,779",,,,https://www.ajio.com/decathlon-unisex-kb-500-content-protection-cricket-kit-bag-75l/p/702221667_black?
Wildcraft,Men Travel Pro 40 Rucksack,"₹2,599",3,4,,https://www.ajio.com/wildcraft-men-travel-pro-40-rucksack/p/442171419_yellow?
Wildcraft,Unisex Cliff 45 Hooded Rucksack,"₹1,699",,,,https://www.ajio.com/wildcraft-unisex-cliff-45-hooded-rucksack/p/460032614_black?
F-GEAR,"Men 17"" Laptop Backpack","₹1,980",4.2,12,,https://www.ajio.com/f-gear-men-17-laptop-backpack/p/469584265_black?
F-GEAR,Quilted Rucksack with Branding,"₹3,180",4.3,107,,https://www.ajio.com/f-gear-quilted-rucksack-with-branding/p/460754530_black?
SPRAYGROUND,Men Colour-block Back Pack,"₹9,650",,,,https://www.ajio.com/sprayground-men-colour-block-back-pack/p/701067378_black?
F-GEAR,Men Tundra Canvas Backpack,"₹1,398",,,,https://www.ajio.com/f-gear-men-tundra-canvas-backpack/p/469808670_khaki?
HIDESIGN,Men Textured Back Pack,"₹17,095",,,,https://www.ajio.com/hidesign-men-textured-back-pack/p/700961782_tan?
Deuter,Cylindrical Back Pack,"₹6,499",,,,https://www.ajio.com/deuter-cylindrical-back-pack/p/467124709_yellow?
VIP,Unisex Legacy Laptop Backpack with USB Port for Office Use - 25L,"₹8,250",4.3,3,,https://www.ajio.com/vip-unisex-legacy-laptop-backpack-with-usb-port-for-office-use--25l/p/701873766_black?
The Souled Store,Top Gun Maverick Gear|Top Gun - Men Water-Resistant Travel Backpack,"₹4,139",,,,https://www.ajio.com/the-souled-store-top-gun-maverick-gear-top-gun--men-water-resistant-travel-backpack/p/703061546_olive?
NU REPUBLIC,Triphop Voyager Nomad Laptop Backpack,"₹3,999",,,,https://www.ajio.com/nu-republic-triphop-voyager-nomad-laptop-backpack/p/702702485_black?
The Souled Store,FCB Legacy|FC Barcelona - Men Colourblocked Backpack,"₹3,099",,,,https://www.ajio.com/the-souled-store-fcb-legacy-fc-barcelona--men-colourblocked-backpack/p/701960418_navy?
DIESEL,Pull-Up Leather 1Dr-Camera Bag,"₹42,000",,,,https://www.ajio.com/diesel-pull-up-leather-1dr-camera-bag/p/410570041_t2064?
Tatonka,Checked Norix 48 Backpack,"₹16,790",,,,https://www.ajio.com/tatonka-checked-norix-48-backpack/p/466861782_black?
YOUSTA,Men Laptop Backpack,₹999,,,,https://www.ajio.com/yousta-men-laptop-backpack/p/443701311_beige?
BEWAKOOF,Marvel - Spiderman Print Laptop Backpack,"₹1,499",4.3,11,,https://www.ajio.com/bewakoof-marvel--spiderman-print-laptop-backpack/p/702387167_black?
MOKOBARA,Men Everyday Backpack with Adjustable Straps,"₹4,999",4.8,25,,https://www.ajio.com/mokobara-men-everyday-backpack-with-adjustable-straps/p/467060651_blue?
Puma,SUPER Backpack,"₹2,799",3.9,52,,https://www.ajio.com/puma-super-backpack/p/700684166_black?
OZUKO,APEX Range One Size Backpack,"₹13,260",,,,https://www.ajio.com/ozuko-apex-range-one-size-backpack/p/701317610_black?
Deuter,Men Polyster Back Pack,"₹26,999",,,,https://www.ajio.com/deuter-men-polyster-back-pack/p/701164685_grey?
French Accent,Men Leather Back Pack,"₹3,949",,,,https://www.ajio.com/french-accent-men-leather-back-pack/p/700624997_black?
Deuter,"Unisex Set of 2 Logo Print Rucksack & 13"" Laptop Backpack","₹18,999",,,,https://www.ajio.com/deuter-unisex-set-of-2-logo-print-rucksack--13-laptop-backpack/p/467106737_red?
NU REPUBLIC,Triphop Voyager Speed Hardcase Backpack,"₹1,999",,,,https://www.ajio.com/nu-republic-triphop-voyager-speed-hardcase-backpack/p/702706376_black?
hoi polloi,Men Laptop Backpack,"₹4,799",,,,https://www.ajio.com/hoi-polloi-men-laptop-backpack/p/702601910_green?
Jack & Jones,Unisex Leather Everyday Backpack,"₹14,999",,,,https://www.ajio.com/jack--jones-unisex-leather-everyday-backpack/p/702630011_black?
CONVERSE,"Printed 14"" Laptop Backpack","₹1,499",,,,https://www.ajio.com/converse-printed-14-laptop-backpack/p/460309353_blue?
Skybags,Unisex Protech 17 Inch Laptop Compatible Backpack with Side Pocket - 25L,"₹3,200",4,26,,https://www.ajio.com/skybags-unisex-protech-17-inch-laptop-compatible-backpack-with-side-pocket--25l/p/442172109_teal?
French Accent,Men Logo Embossed Travel Backpack,"₹3,949",,,,https://www.ajio.com/french-accent-men-logo-embossed-travel-backpack/p/700350477_blue?
YOUSTA,Men Laptop Backpack,₹599,,,,https://www.ajio.com/yousta-men-laptop-backpack/p/443701296_brown?
Columbia,Men Rucksack Bag with Buckle Closure,"₹14,999",4.5,4,,https://www.ajio.com/columbia-men-rucksack-bag-with-buckle-closure/p/467045503_black?
Wildcraft,Men Laptop Back Pack,"₹1,364",2,4,,https://www.ajio.com/wildcraft-men-laptop-back-pack/p/701324776_blue?
HUGO BLUE,Rubber Logo Patch Backpack,"₹9,600",,,,https://www.ajio.com/hugo-blue-rubber-logo-patch-backpack/p/410499936_001?
FUR JADEN,Men Typographic Print Rucksack Bag,₹949,3.8,9,,https://www.ajio.com/fur-jaden-men-typographic-print-rucksack-bag/p/702597715_khaki?
FUR JADEN,Men Laptop Backpack,"₹2,199",,,,https://www.ajio.com/fur-jaden-men-laptop-backpack/p/702666065_black?
Skybags,Unisex Grad Laptop Backpack with Rain Cover for Office Use - 30L,"₹1,750",3.5,11,,https://www.ajio.com/skybags-unisex-grad-laptop-backpack-with-rain-cover-for-office-use--30l/p/442890838_green?
Columbia,Unisex Buxton 26L Backpack,"₹4,999",,,,https://www.ajio.com/columbia-unisex-buxton-26l-backpack/p/702754314_green?
VIP,Unisex Vogue Laptop Backpack for Office Use - 27L+5L Expandable,"₹7,250",3.5,2,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20250718/xdEu/687a27c56034bf77f0d3c9fc/vip_beige_unisex_vogue_laptop_backpack_for_office_use_-_27l%2B5l_expandable.jpg,https://www.ajio.com/vip-unisex-vogue-laptop-backpack-for-office-use--27l-5l-expandable/p/701882277_beige?
DIESEL,Rugged Travel Backpack,"₹19,000",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260312/1KQX/69b294824970ce6a6e3c64d2/diesel_silver_rugged_travel_backpack.jpg,https://www.ajio.com/diesel-rugged-travel-backpack/p/410570151_01?
F-GEAR,Camouflage Print Backpack with Rain Cover,"₹1,980",4,2K,,https://www.ajio.com/f-gear-camouflage-print-backpack-with-rain-cover/p/460327967_camouflage?
POLICE,Praida 15'' Laptop Backpack with Adjustable Straps,₹712,,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260514/TsEU/6a05ae38fcb5bb61d2c1a01f/police_black_praida_15%27%27_laptop_backpack_with_adjustable_straps.jpg,https://www.ajio.com/police-praida-15--laptop-backpack-with-adjustable-straps/p/466016120_black?
CALVIN KLEIN,Logo Print Backpack,"₹6,299",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260402/l9QQ/69ce4f6e9e784a25d5b3766e/calvin_klein_black_logo_print_backpack.jpg,https://www.ajio.com/calvin-klein-logo-print-backpack/p/703273584_black?
SNITCH,Men Backpack with Multiple Compartments,"₹2,699",,,,https://www.ajio.com/snitch-men-backpack-with-multiple-compartments/p/703340880_black?
Decathlon,Simond - Men MT500 Air Ventilated Trekking Backpacks 50+10L,"₹10,199",,,,https://www.ajio.com/decathlon-simond--men-mt500-air-ventilated-trekking-backpacks-50-10l/p/703114788_grey?
The Souled Store,Harley Quinn Rebel|DC Comics™ - Unisex Applique Backpack,"₹2,015",,,,https://www.ajio.com/the-souled-store-harley-quinn-rebel-dc-comics---unisex-applique-backpack/p/703127961_black?
NETPLAY,Men Geometric Printed Side Panel Everyday Backpack,"₹1,399",,,,https://www.ajio.com/netplay-men-geometric-printed-side-panel-everyday-backpack/p/443700769_grey?
VAN HEUSEN,Men Backpack with Adjustable Straps,"₹3,249",4.8,12,,https://www.ajio.com/van-heusen-men-backpack-with-adjustable-straps/p/469550709_black?
FUR JADEN,Backpack with Adjustable Shoulder Strap,₹999,4,216,,https://www.ajio.com/fur-jaden-backpack-with-adjustable-shoulder-strap/p/466263541_grey?
Wildcraft,Men Travel Pro 50 Rucksack,"₹2,999",2,3,,https://www.ajio.com/wildcraft-men-travel-pro-50-rucksack/p/442171420_red?
Wildcraft,Men Backpack with Multiple Compartments,"₹2,399",3.9,21,,https://www.ajio.com/wildcraft-men-backpack-with-multiple-compartments/p/701286980_rust?
Skybags,Travel Backpack with Adjustable Straps,"₹1,200",3.7,60,,https://www.ajio.com/skybags-travel-backpack-with-adjustable-straps/p/469200736_darkblue?
EA7 Emporio Armani,Essential Everyday Backpack,"₹16,800",,,,https://www.ajio.com/ea7-emporio-armani-essential-everyday-backpack/p/410564913_mc429?
F-GEAR,Men Typographic Print Backpack with Adjustable Straps,₹479,,,,https://www.ajio.com/f-gear-men-typographic-print-backpack-with-adjustable-straps/p/702520038_navy?
NIKE,Logo Print Everyday Backpack,"₹4,246",5,3,,https://www.ajio.com/nike-logo-print-everyday-backpack/p/469813279_grey?
MOKOBARA,Bagpack with Adjustable Shoulder Strap,"₹8,999",4,3,,https://www.ajio.com/mokobara-bagpack-with-adjustable-shoulder-strap/p/467076458_blue?
Wildcraft,Men Everyday Back Pack,"₹1,842",3.5,2,,https://www.ajio.com/wildcraft-men-everyday-back-pack/p/701324141_greymelange?
Nasher Miles,Engineering Laptop Backpack with Raincover 36 L,"₹1,299",,,,https://www.ajio.com/nasher-miles-engineering-laptop-backpack-with-raincover-36-l/p/701522125_teal?
Reebok,Solid Backpacks Bags,₹850,,,,https://www.ajio.com/reebok-solid-backpacks-bags/p/469286480_navyblue?
Wildcraft,Cliff 45 Hooded Rucksack,"₹1,699",,,,https://www.ajio.com/wildcraft-cliff-45-hooded-rucksack/p/460032614_red?
Skybags,"Unisex Yellove CSK 15.6"" Compatible Laptop Backpack with Rain Cover-21L","₹1,562",,,,https://www.ajio.com/skybags-unisex-yellove-csk-15-6-compatible-laptop-backpack-with-rain-cover-21l/p/4947749480_multi?
Wildcraft,Men Laptop Back Pack,"₹1,747",4,7,,https://www.ajio.com/wildcraft-men-laptop-back-pack/p/701324837_brown?
Decathlon,Quechua - Men Arpenaz 500 Insulated Isothermal Hiking Backpacks 20L,"₹3,099",3,2,,https://www.ajio.com/decathlon-quechua--men-arpenaz-500-insulated-isothermal-hiking-backpacks-20l/p/703125520_blue?
Decathlon,Quechua - Unisex MH900 Ventilation Mountain Hiking Backpacks 25L,"₹8,198",,,,https://www.ajio.com/decathlon-quechua--unisex-mh900-ventilation-mountain-hiking-backpacks-25l/p/703117291_grey?
Decathlon,Quechua - Unisex NH Arpenaz 100 Abrasion Resistant Hiking Backpack 30L,"₹1,449",3.8,12,,https://www.ajio.com/decathlon-quechua--unisex-nh-arpenaz-100-abrasion-resistant-hiking-backpack-30l/p/702222159_brown?
SNITCH,Men Backpack with Adjustable Straps,"₹2,631",3.7,3,,https://www.ajio.com/snitch-men-backpack-with-adjustable-straps/p/701032247_green?
SUPERDRY,Men Classic Patch Montana Backpack,"₹2,844",4.3,68,,https://www.ajio.com/superdry-men-classic-patch-montana-backpack/p/410479977_10r?
Skybags,32 Ltr Travel Backpack with Adjustable Straps,₹843,3.3,113,,https://www.ajio.com/skybags-32-ltr-travel-backpack-with-adjustable-straps/p/469200719_red?
Skybags,Backpack with Signature Branding,₹999,3.4,158,,https://www.ajio.com/skybags-backpack-with-signature-branding/p/469169159_blue?
NIKE,Men Hayward Brand Print Backpack,"₹4,295",4.1,38,,https://www.ajio.com/nike-men-hayward-brand-print-backpack/p/469754995_black?
Puma,West Logo Print Backpack,₹896,3.7,27,,https://www.ajio.com/puma-west-logo-print-backpack/p/460635690_orange?
UNITED COLORS OF BENETTON,Men Laptop Backpack with Zip Closure,"₹2,474",4.9,8,,https://www.ajio.com/united-colors-of-benetton-men-laptop-backpack-with-zip-closure-/p/702214622_black?
Astrid,Colourblock Backpack with Branding,₹198,3.5,151,,https://www.ajio.com/astrid-colourblock-backpack-with-branding/p/465032867_red?
SAFARI,"Unisex Punch 16"" Laptop Backpack",₹891,,,,https://www.ajio.com/safari-unisex-punch-16-laptop-backpack/p/4938500500_multi?
Skybags,Unisex Offroader NX 16 Inch Laptop Compatible Backpack with Front Pocket - 20L,₹823,4.2,5,,https://www.ajio.com/skybags-unisex-offroader-nx-16-inch-laptop-compatible-backpack-with-front-pocket--20l/p/4932177500_multi?
Skybags,Unisex Tribe Pro 14 Inch Laptop Compatible Backpack with Inside Mesh Bottle Pocket - 18L,₹823,3.5,4,,https://www.ajio.com/skybags-unisex-tribe-pro-14-inch-laptop-compatible-backpack-with-inside-mesh-bottle-pocket--18l/p/442172096_black?
Puma,Men All-Over Print Phase Backpack,₹927,5,4,,https://www.ajio.com/puma-men-all-over-print-phase-backpack/p/469755472_blue?
Priority,Logo Print Backpack,₹529,2.7,3,,https://www.ajio.com/priority-logo-print-backpack/p/469810642_darkgrey?
Priority,Unisex Laptop Backpack with Rain Cover- 30 L,₹744,5,3,,https://www.ajio.com/priority-unisex-laptop-backpack-with-rain-cover-30-l/p/469810653_darkgreen?
BEWAKOOF,Men Typographic Print Backpack,₹326,,,,https://www.ajio.com/bewakoof-men-typographic-print-backpack/p/702739501_black?
POLICE,Unisex Lightweight Backpack,₹539,,,,https://www.ajio.com/police-unisex-lightweight-backpack/p/703525812_navy?
SNITCH,Men Backpack with Adjustable Straps,"₹2,161",3.3,6,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20251111/nLxl/6912c221a470c5082f850e92/snitch_black_men_backpack_with_adjustable_straps.jpg,https://www.ajio.com/snitch-men-backpack-with-adjustable-straps/p/700775882_black?
VENEER,Men Backpack with Zip Closure & Adjustable Strap,"₹1,080",4.4,29,https://assets-jiocdn.ajio.com/medias/sys_master/root/20240105/5JAt/6598384154c30e62769790ba/veneer_brown_men_backpack_with_zip_closure_%26_adjustable_strap.jpg,https://www.ajio.com/veneer-men-backpack-with-zip-closure--adjustable-strap/p/466951287_brown?
FUR JADEN,Backpack with Adjustable Shoulder Strap,"₹2,499",4.4,38,,https://www.ajio.com/fur-jaden-backpack-with-adjustable-shoulder-strap/p/466257307_black?
Lunar's,Bingo Laptop Bag,₹900,3.9,136,https://assets-jiocdn.ajio.com/medias/sys_master/root/20220413/0c8q/6256ec90f997dd03e25b2351/lunar%27s_black_bingo_laptop_bag.jpg,https://www.ajio.com/lunar-s-bingo-laptop-bag/p/469183437_black?
GUESS,Logo Print Everyday Backpack,"₹8,354",,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20240722/q89p/669e0bbf1d763220fa0cfe48/guess_coal__black_logo_print_everyday_backpack.jpg,https://www.ajio.com/guess-logo-print-everyday-backpack/p/700214771_black?
MUJI,Water Repellent Less Tiring Backpack,"₹3,690",3.8,5,,https://www.ajio.com/muji-water-repellent-less-tiring-backpack/p/410457784_mediumg?
F-GEAR,Unisex Tropical Print Everyday Backpack,"₹1,320",4.2,58,,https://www.ajio.com/f-gear-unisex-tropical-print-everyday-backpack/p/469513474_blue?
ARMANI EXCHANGE,Men Milano Edition Backpack,"₹10,500",4.8,4,,https://www.ajio.com/armani-exchange-men-milano-edition-backpack/p/410475778_00020?
NIKE,Logo Print Everyday Backpack,"₹2,295",,,,https://www.ajio.com/nike-logo-print-everyday-backpack/p/469813288_pink?
BEWAKOOF,Men Typographic Print Backpack,₹359,4.5,2,,https://www.ajio.com/bewakoof-men-typographic-print-backpack/p/702739456_black?
ARISTOCRAT,Unisex Smash Laptop Backpack with Rain Cover - 32L,"₹1,820",3.5,8,,https://www.ajio.com/aristocrat-unisex-smash-laptop-backpack-with-rain-cover--32l/p/701554336_black?
ARMANI EXCHANGE,Men Logo Print Backpack with Adjustable Straps,"₹10,500",4.5,15,,https://www.ajio.com/armani-exchange-men-logo-print-backpack-with-adjustable-straps/p/410498900_mb039?
